slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
6768,0.0002348885900573805,0.0002348885900573805,8.588621130911633e-05,8.588621130911633e-05,6.099409074522555e-05,6.099409074522555e-05,3.373991421540268e-05,3.373991421540268e-05,32.280367112109346,32.280367112109346,36.38092305802816,36.38092305802816,37.85654537239164,37.85654537239164,40.44276967953193,40.44276967953193
6769,3.7002915632911026e-05,3.7002915632911026e-05,1.4699930943606887e-05,1.4699930943606887e-05,9.319236596638802e-06,9.319236596638802e-06,5.803653039038181e-06,5.803653039038181e-06,39.905859246486195,39.905859246486195,43.93363722522483,43.93363722522483,45.92350736708414,45.92350736708414,48.04689929060059,48.04689929060059
6770,0.0005345841636881232,0.0005345841636881232,0.0002581191365607083,0.0002581191365607083,0.00016499914636369795,0.00016499914636369795,9.018224227475002e-05,9.018224227475002e-05,32.6085270269062,32.6085270269062,36.51500119180699,36.51500119180699,38.29988449678682,38.29988449678682,40.83342873062715,40.83342873062715
6771,1.7073858543881215e-05,1.7073858543881215e-05,6.13486463407753e-06,6.13486463407753e-06,4.602528861141764e-06,4.602528861141764e-06,2.5582553462299984e-06,2.5582553462299984e-06,43.2741115720342,43.2741115720342,47.795144025104804,47.795144025104804,49.02343886189341,49.02343886189341,51.677755180700814,51.677755180700814
6772,3.389348421478644e-05,3.389348421478644e-05,1.5238642845361028e-05,1.5238642845361028e-05,8.943616194301285e-06,8.943616194301285e-06,5.997402240609517e-06,5.997402240609517e-06,40.296545984284464,40.296545984284464,43.784407528391924,43.784407528391924,46.111133563180374,46.111133563180374,47.89386550297918,47.89386550297918
6773,0.0002733817673288286,0.0002733817673288286,0.0001049638376571238,0.0001049638376571238,7.221742271212861e-05,7.221742271212861e-05,3.7538076867349446e-05,3.7538076867349446e-05,31.28250191129673,31.28250191129673,35.361396889320204,35.361396889320204,36.98630222886594,36.98630222886594,39.84142726245807,39.84142726245807
6774,0.00011214645928703249,0.00011214645928703249,4.234126754454337e-05,4.234126754454337e-05,2.4221017156378366e-05,2.4221017156378366e-05,1.4115248632151634e-05,1.4115248632151634e-05,35.08194623744936,35.08194623744936,39.33103498392099,39.33103498392099,41.76913803680961,41.76913803680961,44.148412071072556,44.148412071072556
6775,7.745813235260357e-08,7.745813235260357e-08,1.4811044479756674e-07,1.4811044479756674e-07,9.300693903924184e-08,9.300693903924184e-08,2.123430391520742e-07,2.123430391520742e-07,67.43295212674863,67.43295212674863,64.85122238648546,64.85122238648546,67.13950331138945,67.13950331138945,64.6923595237012,64.6923595237012
6776,0.00015849311603233218,0.00015849311603233218,6.428618507925421e-05,6.428618507925421e-05,4.3332427594577894e-05,4.3332427594577894e-05,2.4619985197205096e-05,2.4619985197205096e-05,33.57099745584853,33.57099745584853,37.49297227606668,37.49297227606668,39.20811655188048,39.20811655188048,41.685599109885885,41.685599109885885
6777,0.00021587108494713902,0.00021587108494713902,8.037579391384497e-05,8.037579391384497e-05,4.421414269017987e-05,4.421414269017987e-05,2.8885939173051156e-05,2.8885939173051156e-05,32.25805555420136,32.25805555420136,36.52646202511956,36.52646202511956,39.13045164378477,39.13045164378477,40.99824562669849,40.99824562669849
